,Date,Time,Header,Info,Length,Header,PayLoad
492,2021 Apr 14,04:46:30.765, 0xB888  NR5G MAC PDSCH Stats,"Subscription ID = 1
Misc ID = 0
Major.Minor Version = 2. 2
Log Fields Change BMask= 0x0
Num Records= 1
Num Total Slots= 1620
Num CA = 1
Cumulative Bitmask = 0x01

| ||Num Slots |Num PDSCH |Num CRC |Num CRC ||ACK As|HARQ|
|#|Carrier ID|Elapsed |Decode|Pass TB |Fail TB |Num ReTx|NACK|Failure |CRC Pass TB Bytes |CRC Fail TB Bytes |TB Bytes|Padding Bytes |ReTx Bytes|BLER|

|0| 0|1620|43|39| 4|28| 0| 0|1850| 198|2048|63|1203|9.30|","112
","  70 00 88 B8 E5 16 24 39 C9 97 F2 00 
 ", 02 00 02 00 00 00 00 00 00 00 00 0000 00 00 01 40 65 00 10 01 00 00 0000 00 00 00 00 00 00 00 54 06 00 002B 00 00 00 27 00 00 00 04 00 00 001C 00 00 00 00 00 00 00 00 00 00 003A 07 00 00 00 00 00 00 C6 00 00 0000 00 00 00 00 08 00 00 00 00 00 003F 00 00 00 00 00 00 00 B3 04 00 0000 00 00 00 
493,2021 Apr 14,04:46:30.765, 0xB881  NR5G MAC UL TB Stats,"Subscription ID = 1
Misc ID = 0
Major.Minor= 2. 1
Log Fields Change BMask= 0x0000
Num Records= 1
TB New Tx Bytes= 560
TB ReTx Bytes= 0
Num MCS= 56
Num PRB= 35
PHR= 62
Total Power= 0
Num New TX TB= 8
Num ReTx TB= 0
Num RI = 0
RI = 0
Num CQI= 0
CQI= 0
Num PHR= 1
TPC Accum= 0
Num ULSCH Sched= 8
Num No ULSCH Sched = 0
Pcmax= 230 dbm10","128
","  80 00 81 B8 47 17 24 39 C9 97 F2 00 
 ", 01 00 02 00 00 00 00 00 00 00 00 0000 00 00 01 00 00 00 00 30 02 00 0000 00 00 00 00 00 00 00 00 00 00 0038 00 00 00 00 00 00 00 23 00 00 0000 00 00 00 3E 00 00 00 00 00 00 0000 00 00 00 00 00 00 00 08 00 00 0000 00 00 00 00 00 00 00 00 00 00 0000 00 00 00 00 00 00 00 01 00 00 0000 00 00 00 08 00 00 00 00 00 00 00E6 00 00 00 00 00 00 00 
494,2021 Apr 14,04:46:30.770, 0xB888  NR5G MAC PDSCH Stats,"Subscription ID = 1
Misc ID = 0
Major.Minor Version = 2. 2
Log Fields Change BMask= 0x0
Num Records= 1
Num Total Slots= 1630
Num CA = 1
Cumulative Bitmask = 0x01

| ||Num Slots |Num PDSCH |Num CRC |Num CRC ||ACK As|HARQ|
|#|Carrier ID|Elapsed |Decode|Pass TB |Fail TB |Num ReTx|NACK|Failure |CRC Pass TB Bytes |CRC Fail TB Bytes |TB Bytes|Padding Bytes |ReTx Bytes|BLER|

|0| 0|1630|43|39| 4|28| 0| 0|1850| 198|2048|63|1203|9.30|","112
","  70 00 88 B8 64 16 28 39 C9 97 F2 00 
 ", 02 00 02 00 00 00 00 00 00 00 00 0000 00 00 01 E0 65 00 10 01 00 00 0000 00 00 00 00 00 00 00 5E 06 00 002B 00 00 00 27 00 00 00 04 00 00 001C 00 00 00 00 00 00 00 00 00 00 003A 07 00 00 00 00 00 00 C6 00 00 0000 00 00 00 00 08 00 00 00 00 00 003F 00 00 00 00 00 00 00 B3 04 00 0000 00 00 00 
495,2021 Apr 14,04:46:30.770, 0xB881  NR5G MAC UL TB Stats,"Subscription ID = 1
Misc ID = 0
Major.Minor= 2. 1
Log Fields Change BMask= 0x0000
Num Records= 1
TB New Tx Bytes= 560
TB ReTx Bytes= 0
Num MCS= 56
Num PRB= 35
PHR= 62
Total Power= 0
Num New TX TB= 8
Num ReTx TB= 0
Num RI = 0
RI = 0
Num CQI= 0
CQI= 0
Num PHR= 1
TPC Accum= 0
Num ULSCH Sched= 8
Num No ULSCH Sched = 0
Pcmax= 230 dbm10","128
","  80 00 81 B8 B1 16 28 39 C9 97 F2 00 
 ", 01 00 02 00 00 00 00 00 00 00 00 0000 00 00 01 00 00 00 00 30 02 00 0000 00 00 00 00 00 00 00 00 00 00 0038 00 00 00 00 00 00 00 23 00 00 0000 00 00 00 3E 00 00 00 00 00 00 0000 00 00 00 00 00 00 00 08 00 00 0000 00 00 00 00 00 00 00 00 00 00 0000 00 00 00 00 00 00 00 01 00 00 0000 00 00 00 08 00 00 00 00 00 00 00E6 00 00 00 00 00 00 00 
496,2021 Apr 14,04:46:30.775, 0xB888  NR5G MAC PDSCH Stats,"Subscription ID = 1
Misc ID = 0
Major.Minor Version = 2. 2
Log Fields Change BMask= 0x0
Num Records= 1
Num Total Slots= 1640
Num CA = 1
Cumulative Bitmask = 0x01

| ||Num Slots |Num PDSCH |Num CRC |Num CRC ||ACK As|HARQ|
|#|Carrier ID|Elapsed |Decode|Pass TB |Fail TB |Num ReTx|NACK|Failure |CRC Pass TB Bytes |CRC Fail TB Bytes |TB Bytes|Padding Bytes |ReTx Bytes|BLER|

|0| 0|1640|43|39| 4|28| 0| 0|1850| 198|2048|63|1203|9.30|","112
","  70 00 88 B8 B6 16 2C 39 C9 97 F2 00 
 ", 02 00 02 00 00 00 00 00 00 00 00 0000 00 00 01 80 66 00 10 01 00 00 0000 00 00 00 00 00 00 00 68 06 00 002B 00 00 00 27 00 00 00 04 00 00 001C 00 00 00 00 00 00 00 00 00 00 003A 07 00 00 00 00 00 00 C6 00 00 0000 00 00 00 00 08 00 00 00 00 00 003F 00 00 00 00 00 00 00 B3 04 00 0000 00 00 00 
497,2021 Apr 14,04:46:30.775, 0xB881  NR5G MAC UL TB Stats,"Subscription ID = 1
Misc ID = 0
Major.Minor= 2. 1
Log Fields Change BMask= 0x0000
Num Records= 1
TB New Tx Bytes= 560
TB ReTx Bytes= 0
Num MCS= 56
Num PRB= 35
PHR= 62
Total Power= 0
Num New TX TB= 8
Num ReTx TB= 0
Num RI = 0
RI = 0
Num CQI= 0
CQI= 0
Num PHR= 1
TPC Accum= 0
Num ULSCH Sched= 8
Num No ULSCH Sched = 0
Pcmax= 230 dbm10","128
","  80 00 81 B8 3B 17 2C 39 C9 97 F2 00 
 ", 01 00 02 00 00 00 00 00 00 00 00 0000 00 00 01 00 00 00 00 30 02 00 0000 00 00 00 00 00 00 00 00 00 00 0038 00 00 00 00 00 00 00 23 00 00 0000 00 00 00 3E 00 00 00 00 00 00 0000 00 00 00 00 00 00 00 08 00 00 0000 00 00 00 00 00 00 00 00 00 00 0000 00 00 00 00 00 00 00 01 00 00 0000 00 00 00 08 00 00 00 00 00 00 00E6 00 00 00 00 00 00 00 
498,2021 Apr 14,04:46:30.780, 0xB888  NR5G MAC PDSCH Stats,"Subscription ID = 1
Misc ID = 0
Major.Minor Version = 2. 2
Log Fields Change BMask= 0x0
Num Records= 1
Num Total Slots= 1650
Num CA = 1
Cumulative Bitmask = 0x01

| ||Num Slots |Num PDSCH |Num CRC |Num CRC ||ACK As|HARQ|
|#|Carrier ID|Elapsed |Decode|Pass TB |Fail TB |Num ReTx|NACK|Failure |CRC Pass TB Bytes |CRC Fail TB Bytes |TB Bytes|Padding Bytes |ReTx Bytes|BLER|

|0| 0|1650|43|39| 4|28| 0| 0|1850| 198|2048|63|1203|9.30|","112
","  70 00 88 B8 72 16 30 39 C9 97 F2 00 
 ", 02 00 02 00 00 00 00 00 00 00 00 0000 00 00 01 20 67 00 10 01 00 00 0000 00 00 00 00 00 00 00 72 06 00 002B 00 00 00 27 00 00 00 04 00 00 001C 00 00 00 00 00 00 00 00 00 00 003A 07 00 00 00 00 00 00 C6 00 00 0000 00 00 00 00 08 00 00 00 00 00 003F 00 00 00 00 00 00 00 B3 04 00 0000 00 00 00 
499,2021 Apr 14,04:46:30.780, 0xB881  NR5G MAC UL TB Stats,"Subscription ID = 1
Misc ID = 0
Major.Minor= 2. 1
Log Fields Change BMask= 0x0000
Num Records= 1
TB New Tx Bytes= 560
TB ReTx Bytes= 0
Num MCS= 56
Num PRB= 35
PHR= 62
Total Power= 0
Num New TX TB= 8
Num ReTx TB= 0
Num RI = 0
RI = 0
Num CQI= 0
CQI= 0
Num PHR= 1
TPC Accum= 0
Num ULSCH Sched= 8
Num No ULSCH Sched = 0
Pcmax= 230 dbm10","128
","  80 00 81 B8 D2 16 30 39 C9 97 F2 00 
 ", 01 00 02 00 00 00 00 00 00 00 00 0000 00 00 01 00 00 00 00 30 02 00 0000 00 00 00 00 00 00 00 00 00 00 0038 00 00 00 00 00 00 00 23 00 00 0000 00 00 00 3E 00 00 00 00 00 00 0000 00 00 00 00 00 00 00 08 00 00 0000 00 00 00 00 00 00 00 00 00 00 0000 00 00 00 00 00 00 00 01 00 00 0000 00 00 00 08 00 00 00 00 00 00 00E6 00 00 00 00 00 00 00 
500,2021 Apr 14,04:46:30.785, 0xB888  NR5G MAC PDSCH Stats,"Subscription ID = 1
Misc ID = 0
Major.Minor Version = 2. 2
Log Fields Change BMask= 0x0
Num Records= 1
Num Total Slots= 1660
Num CA = 1
Cumulative Bitmask = 0x01

| ||Num Slots |Num PDSCH |Num CRC |Num CRC ||ACK As|HARQ|
|#|Carrier ID|Elapsed |Decode|Pass TB |Fail TB |Num ReTx|NACK|Failure |CRC Pass TB Bytes |CRC Fail TB Bytes |TB Bytes|Padding Bytes |ReTx Bytes|BLER|

|0| 0|1660|43|39| 4|28| 0| 0|1850| 198|2048|63|1203|9.30|","112
","  70 00 88 B8 B6 16 34 39 C9 97 F2 00 
 ", 02 00 02 00 00 00 00 00 00 00 00 0000 00 00 01 C0 67 00 10 01 00 00 0000 00 00 00 00 00 00 00 7C 06 00 002B 00 00 00 27 00 00 00 04 00 00 001C 00 00 00 00 00 00 00 00 00 00 003A 07 00 00 00 00 00 00 C6 00 00 0000 00 00 00 00 08 00 00 00 00 00 003F 00 00 00 00 00 00 00 B3 04 00 0000 00 00 00 
501,2021 Apr 14,04:46:30.785, 0xB881  NR5G MAC UL TB Stats,"Subscription ID = 1
Misc ID = 0
Major.Minor= 2. 1
Log Fields Change BMask= 0x0000
Num Records= 1
TB New Tx Bytes= 560
TB ReTx Bytes= 0
Num MCS= 56
Num PRB= 35
PHR= 62
Total Power= 0
Num New TX TB= 8
Num ReTx TB= 0
Num RI = 0
RI = 0
Num CQI= 0
CQI= 0
Num PHR= 1
TPC Accum= 0
Num ULSCH Sched= 8
Num No ULSCH Sched = 0
Pcmax= 230 dbm10","128
","  80 00 81 B8 2A 17 34 39 C9 97 F2 00 
 ", 01 00 02 00 00 00 00 00 00 00 00 0000 00 00 01 00 00 00 00 30 02 00 0000 00 00 00 00 00 00 00 00 00 00 0038 00 00 00 00 00 00 00 23 00 00 0000 00 00 00 3E 00 00 00 00 00 00 0000 00 00 00 00 00 00 00 08 00 00 0000 00 00 00 00 00 00 00 00 00 00 0000 00 00 00 00 00 00 00 01 00 00 0000 00 00 00 08 00 00 00 00 00 00 00E6 00 00 00 00 00 00 00 
502,2021 Apr 14,04:46:30.790, 0xB888  NR5G MAC PDSCH Stats,"Subscription ID = 1
Misc ID = 0
Major.Minor Version = 2. 2
Log Fields Change BMask= 0x0
Num Records= 1
Num Total Slots= 1670
Num CA = 1
Cumulative Bitmask = 0x01

| ||Num Slots |Num PDSCH |Num CRC |Num CRC ||ACK As|HARQ|
|#|Carrier ID|Elapsed |Decode|Pass TB |Fail TB |Num ReTx|NACK|Failure |CRC Pass TB Bytes |CRC Fail TB Bytes |TB Bytes|Padding Bytes |ReTx Bytes|BLER|

|0| 0|1670|43|39| 4|28| 0| 0|1850| 198|2048|63|1203|9.30|","112
","  70 00 88 B8 72 16 38 39 C9 97 F2 00 
 ", 02 00 02 00 00 00 00 00 00 00 00 0000 00 00 01 60 68 00 10 01 00 00 0000 00 00 00 00 00 00 00 86 06 00 002B 00 00 00 27 00 00 00 04 00 00 001C 00 00 00 00 00 00 00 00 00 00 003A 07 00 00 00 00 00 00 C6 00 00 0000 00 00 00 00 08 00 00 00 00 00 003F 00 00 00 00 00 00 00 B3 04 00 0000 00 00 00 
503,2021 Apr 14,04:46:30.790, 0xB881  NR5G MAC UL TB Stats,"Subscription ID = 1
Misc ID = 0
Major.Minor= 2. 1
Log Fields Change BMask= 0x0000
Num Records= 1
TB New Tx Bytes= 560
TB ReTx Bytes= 0
Num MCS= 56
Num PRB= 35
PHR= 62
Total Power= 0
Num New TX TB= 8
Num ReTx TB= 0
Num RI = 0
RI = 0
Num CQI= 0
CQI= 0
Num PHR= 1
TPC Accum= 0
Num ULSCH Sched= 8
Num No ULSCH Sched = 0
Pcmax= 230 dbm10","128
","  80 00 81 B8 E1 16 38 39 C9 97 F2 00 
 ", 01 00 02 00 00 00 00 00 00 00 00 0000 00 00 01 00 00 00 00 30 02 00 0000 00 00 00 00 00 00 00 00 00 00 0038 00 00 00 00 00 00 00 23 00 00 0000 00 00 00 3E 00 00 00 00 00 00 0000 00 00 00 00 00 00 00 08 00 00 0000 00 00 00 00 00 00 00 00 00 00 0000 00 00 00 00 00 00 00 01 00 00 0000 00 00 00 08 00 00 00 00 00 00 00E6 00 00 00 00 00 00 00 
504,2021 Apr 14,04:46:30.791, 0xB842  NR5G PDCP DL Rbs Stats,"Subscription ID = 1
Misc ID = 0
Version = 5
Num RB = 1
RB Stats
 
 |  Num ||Num |Num |Num Miss||Num |Num |
 | |RB|| ||Pdcp|Num Flow|Num Data||Control |Control |Control |Control |PDU To|Num Num |Reorder |Reorder |Num |Num IP|Num Packet|
 | |Config|RB|Num|T |Hdr |Ctrl|PDU |Data PDU Bytes|PDU |PDU Bytes |PDU |PDU Bytes |Upper |Duplicate ||Num Out Of|Invalid |Timer |Timer |Integrity |Packet|Length|
 |#|Index |Mode|Reestablish|Reordering|length|Trigger |Received|Received|Received|Received|Generated |Generated |Layer |PDU |Dropped PDU Bytes |Win PDU |PDU |Expire|Start |RX Reorder|RX Next |RX Deliv|Fail|Error |Error |
 
 |0|33| 1|0| 500| 2| 0| 3| 111| 0| 0| 0| 0| 0| 0| 0| 0| 0| 0| 0| 0| 3| 3| 0| 0| 0|","146
","  92 00 42 B8 CA 9C 38 39 C9 97 F2 00 
 ", 05 00 00 00 01 00 00 00 00 00 00 0000 00 00 00 00 00 21 01 00 00 00 00F4 01 02 00 00 00 00 00 00 00 03 0000 00 6F 00 00 00 00 00 00 00 00 0000 00 00 00 00 00 00 00 00 00 00 0000 00 00 00 00 00 00 00 00 00 00 0000 00 00 00 00 00 00 00 00 00 00 0000 00 03 00 00 00 00 00 00 00 00 0000 00 00 00 00 00 00 00 00 00 00 0000 00 03 00 00 00 03 00 00 00 00 0000 00 00 00 00 00 00 00 00 00 00 0000 00 
505,2021 Apr 14,04:46:30.793, 0xB84D  NR5G RLC DL Stats,"Subscription ID = 1
Misc ID = 0
Version = 4
Num RB= 1
Reason= 0
Num FC Down Commands= 1
Num FC Up Commands= 1
Num Shutdown Issued = 0
Num RLF Issued= 45
Num FC Level1 Down Commands = 1
Num FC Level1 Up Commands = 1
Num Scell TA Start= 0
Num Scell TA Stop = 0
Num Scell FC Start= 0
Num Scell FC Stop = 0
Num RF Available= 0
Num FC RX Win = 18
Last RLF= 2559469647
Num FC Level1 Inc Segs Dropped = { 7, 0, 0, 0 }
Num FC Level1 History Index = 1
Num FC Shutdown Inc Segs Dropped = 0
RB Stats
 
 | |RBNum ||Num |Num ||Num Status|Num Status|Num Status|Num Status|
 | |Config|RB||Num Status|Num Invalid ||Duplicate |Num Dropped |Num Segment |Num Segment |Num Status|Num Status|Num Status|Num Status|Reassembly|Reassembly|Num Missed|Trigger Ack |Trigger Nack|Update Ack|Update Nack |Num Status|Num Status|RLC Data|
 |#|Index |Mode|Num Data PDU|Rxed|PDUs|Num ReTx PDU|PDU |PDU |Join|Collapse|Trigger |Update|OTA |PDU Drop|Expired |Start |UM PDU|SN Only |List|SN Only |List|Ackd|Nack Lists|Bytes |
 
 |0|33| 1| 3| 4| 0| 0| 0| 0| 0| 0| 3| 0| 3| 0| 0| 0| 0| 3| 0| 0| 0| 4| 0| 117|","196
","  C4 00 4D B8 8F 50 3A 39 C9 97 F2 00 
 ", 04 00 00 00 01 00 01 00 00 00 01 0000 00 00 00 00 00 2D 00 00 00 01 0000 00 01 00 00 00 00 00 00 00 00 0000 00 00 00 00 00 00 00 00 00 00 0000 00 12 00 00 00 4F 68 8E 98 07 0000 00 00 00 00 00 00 00 00 00 00 0000 00 01 00 00 00 00 00 00 00 00 0021 01 07 00 00 00 03 00 00 00 04 0000 00 00 00 00 00 00 00 00 00 00 0000 00 00 00 00 00 00 00 00 00 00 0000 00 03 00 00 00 00 00 00 00 03 0000 00 00 00 00 00 00 00 00 00 00 0000 00 00 00 00 00 00 00 00 00 03 0000 00 00 00 00 00 00 00 00 00 00 0000 00 04 00 00 00 00 00 00 00 75 0000 00 00 00 
506,2021 Apr 14,04:46:30.795, 0xB888  NR5G MAC PDSCH Stats,"Subscription ID = 1
Misc ID = 0
Major.Minor Version = 2. 2
Log Fields Change BMask= 0x0
Num Records= 1
Num Total Slots= 1680
Num CA = 1
Cumulative Bitmask = 0x01

| ||Num Slots |Num PDSCH |Num CRC |Num CRC ||ACK As|HARQ|
|#|Carrier ID|Elapsed |Decode|Pass TB |Fail TB |Num ReTx|NACK|Failure |CRC Pass TB Bytes |CRC Fail TB Bytes |TB Bytes|Padding Bytes |ReTx Bytes|BLER|

|0| 0|1680|43|39| 4|28| 0| 0|1850| 198|2048|63|1203|9.30|","112
","  70 00 88 B8 70 16 3C 39 C9 97 F2 00 
 ", 02 00 02 00 00 00 00 00 00 00 00 0000 00 00 01 00 69 00 10 01 00 00 0000 00 00 00 00 00 00 00 90 06 00 002B 00 00 00 27 00 00 00 04 00 00 001C 00 00 00 00 00 00 00 00 00 00 003A 07 00 00 00 00 00 00 C6 00 00 0000 00 00 00 00 08 00 00 00 00 00 003F 00 00 00 00 00 00 00 B3 04 00 0000 00 00 00 
507,2021 Apr 14,04:46:30.795, 0xB881  NR5G MAC UL TB Stats,"Subscription ID = 1
Misc ID = 0
Major.Minor= 2. 1
Log Fields Change BMask= 0x0000
Num Records= 1
TB New Tx Bytes= 560
TB ReTx Bytes= 0
Num MCS= 56
Num PRB= 35
PHR= 62
Total Power= 0
Num New TX TB= 8
Num ReTx TB= 0
Num RI = 0
RI = 0
Num CQI= 0
CQI= 0
Num PHR= 1
TPC Accum= 0
Num ULSCH Sched= 8
Num No ULSCH Sched = 0
Pcmax= 230 dbm10","128
","  80 00 81 B8 BE 16 3C 39 C9 97 F2 00 
 ", 01 00 02 00 00 00 00 00 00 00 00 0000 00 00 01 00 00 00 00 30 02 00 0000 00 00 00 00 00 00 00 00 00 00 0038 00 00 00 00 00 00 00 23 00 00 0000 00 00 00 3E 00 00 00 00 00 00 0000 00 00 00 00 00 00 00 08 00 00 0000 00 00 00 00 00 00 00 00 00 00 0000 00 00 00 00 00 00 00 01 00 00 0000 00 00 00 08 00 00 00 00 00 00 00E6 00 00 00 00 00 00 00 
508,2021 Apr 14,04:46:30.800, 0xB888  NR5G MAC PDSCH Stats,"Subscription ID = 1
Misc ID = 0
Major.Minor Version = 2. 2
Log Fields Change BMask= 0x0
Num Records= 1
Num Total Slots= 1690
Num CA = 1
Cumulative Bitmask = 0x01

| ||Num Slots |Num PDSCH |Num CRC |Num CRC ||ACK As|HARQ|
|#|Carrier ID|Elapsed |Decode|Pass TB |Fail TB |Num ReTx|NACK|Failure |CRC Pass TB Bytes |CRC Fail TB Bytes |TB Bytes|Padding Bytes |ReTx Bytes|BLER|

|0| 0|1690|43|39| 4|28| 0| 0|1850| 198|2048|63|1203|9.30|","112
","  70 00 88 B8 9D 16 40 39 C9 97 F2 00 
 ", 02 00 02 00 00 00 00 00 00 00 00 0000 00 00 01 A0 69 00 10 01 00 00 0000 00 00 00 00 00 00 00 9A 06 00 002B 00 00 00 27 00 00 00 04 00 00 001C 00 00 00 00 00 00 00 00 00 00 003A 07 00 00 00 00 00 00 C6 00 00 0000 00 00 00 00 08 00 00 00 00 00 003F 00 00 00 00 00 00 00 B3 04 00 0000 00 00 00 
509,2021 Apr 14,04:46:30.800, 0xB881  NR5G MAC UL TB Stats,"Subscription ID = 1
Misc ID = 0
Major.Minor= 2. 1
Log Fields Change BMask= 0x0000
Num Records= 1
TB New Tx Bytes= 560
TB ReTx Bytes= 0
Num MCS= 56
Num PRB= 35
PHR= 62
Total Power= 0
Num New TX TB= 8
Num ReTx TB= 0
Num RI = 0
RI = 0
Num CQI= 0
CQI= 0
Num PHR= 1
TPC Accum= 0
Num ULSCH Sched= 8
Num No ULSCH Sched = 0
Pcmax= 230 dbm10","128
","  80 00 81 B8 14 17 40 39 C9 97 F2 00 
 ", 01 00 02 00 00 00 00 00 00 00 00 0000 00 00 01 00 00 00 00 30 02 00 0000 00 00 00 00 00 00 00 00 00 00 0038 00 00 00 00 00 00 00 23 00 00 0000 00 00 00 3E 00 00 00 00 00 00 0000 00 00 00 00 00 00 00 08 00 00 0000 00 00 00 00 00 00 00 00 00 00 0000 00 00 00 00 00 00 00 01 00 00 0000 00 00 00 08 00 00 00 00 00 00 00E6 00 00 00 00 00 00 00 
510,2021 Apr 14,04:46:30.803, 0xB885  NR5G MAC DCI Info,"Subscription ID = 1
Misc ID = 0
Major.Minor Version= 2. 5
Log Fields Change BMask= 0
Num Records= 1
Records
 
 | | | |DCI Info|
 | | | | | | | || |DL|
 | | | | | | | ||UL | || | ||TPC| || | ||
 | | | | | | | || | | |  | || |  | | || | |DMRS| | |  || || | ||Command| |PDSCH | | ||
 | | | | | | | || | | |Freq  |UL |Symbol| | |Beta||UL | | |SRS |Precoding| |Seq | | | |Reserved|| ||Bandwidth|Time|TB |TB 1 New |DL|For|PUCCH|Harq|CBG |CBG || | ||
 | |System Time|Num|Carrier| | |Aggregation|Raw DCI |Carrier| | |Hopping||HARQ|PUSCH|SUL|Alloc |BWP|PTRS DMRS|Offset|RB|SCH|DAI|DAI|Resource|Layer|Antenna|Init|SRS|CSI| |MCE |RA| |Pruned|Part |Resource|1|Data |Assignment|Sched|Resource |Feedback|Transmission|Flushing|Transmission|SRS|Carrier|HARQ|
 |#|Slot|Num |Frame|DCI|ID |RNTI Type|DCI Format |Level|Included|Raw DCI[2]|Raw DCI[1]|Raw DCI[0]|ID |NDI|MCS|Flag |RV|ID|TPC|Ind|Index |Ind|Association|Ind |Assignment|Ind|1|2|Indication|Info |Ports|Flag|Request|Request|CBGTI|Enable|Type|Prune Reason MSB |Mask|Indicator|Assignment|MCS|Indicator|Index |PUCCH|Indicator|Timing|Info|Out Info|Config Ind|Request|ID |ID|
 
 |0| 0| 30kHz| 40|1|0| C_RNTI| DL_1_1|LEVEL_4| 0| | | |  | || |  | | || | || | |  ||0| 0|8|0| 0|1|7| 6| 0| 0| 0|0|0|12|","48
","  30 00 85 B8 F1 63 42 39 C9 97 F2 00 
 ", 05 00 02 00 00 00 00 00 00 00 00 0000 00 00 01 00 01 28 00 01 00 00 0080 09 00 00 00 02 DD 00 00 30 40 00 
511,2021 Apr 14,04:46:30.803, 0xB821  NR5G RRC OTA Packet  --  DL_DCCH / securityModeCommand,"Subscription ID = 1
Misc ID = 0
Pkt Version = 9
RRC Release Number.Major.minor = 15.9.0
Radio Bearer ID = 1, Physical Cell ID = 14
Freq = 633312
Sfn = 96, SubFrameNum = 0
slot = 2
PDU Number = DL_DCCH Message,Msg Length = 3
SIB Mask in SI =0x00

Interpreted PDU:

value DLDCCHMessage ::= 
{
message c1 : securityModeCommand : 
{
rrcTransactionIdentifier 3,
criticalExtensions securityModeCommand : 
{
securityConfigSMC 
{
securityAlgorithmConfig 
{
cipheringAlgorithm nea0,
integrityProtAlgorithm nia1
}
}
}
}
}","39
","  27 00 21 B8 9B 7B 42 39 C9 97 F2 00 
 ", 09 00 00 00 0F 90 01 0E 00 E0 A9 0900 02 C0 28 68 04 00 00 00 00 03 0026 08 08 
512,2021 Apr 14,04:46:30.804, 0xB842  NR5G PDCP DL Rbs Stats,"Subscription ID = 1
Misc ID = 0
Version = 5
Num RB = 1
RB Stats
 
 |  Num ||Num |Num |Num Miss||Num |Num |
 | |RB|| ||Pdcp|Num Flow|Num Data||Control |Control |Control |Control |PDU To|Num Num |Reorder |Reorder |Num |Num IP|Num Packet|
 | |Config|RB|Num|T |Hdr |Ctrl|PDU |Data PDU Bytes|PDU |PDU Bytes |PDU |PDU Bytes |Upper |Duplicate ||Num Out Of|Invalid |Timer |Timer |Integrity |Packet|Length|
 |#|Index |Mode|Reestablish|Reordering|length|Trigger |Received|Received|Received|Received|Generated |Generated |Layer |PDU |Dropped PDU Bytes |Win PDU |PDU |Expire|Start |RX Reorder|RX Next |RX Deliv|Fail|Error |Error |
 
 |0|33| 1|0| 500| 2| 0| 4| 118| 0| 0| 0| 0| 0| 0| 0| 0| 0| 0| 0| 0| 4| 4| 0| 0| 0|","146
","  92 00 42 B8 66 3A 43 39 C9 97 F2 00 
 ", 05 00 00 00 01 00 00 00 00 00 00 0000 00 00 00 00 00 21 01 00 00 00 00F4 01 02 00 00 00 00 00 00 00 04 0000 00 76 00 00 00 00 00 00 00 00 0000 00 00 00 00 00 00 00 00 00 00 0000 00 00 00 00 00 00 00 00 00 00 0000 00 00 00 00 00 00 00 00 00 00 0000 00 04 00 00 00 00 00 00 00 00 0000 00 00 00 00 00 00 00 00 00 00 0000 00 04 00 00 00 04 00 00 00 00 0000 00 00 00 00 00 00 00 00 00 00 0000 00 
513,2021 Apr 14,04:46:30.804, 0xB84B  NR5G L2 DL Config,"Subscription ID = 1
Misc ID = 0
Version = 5
Submit Reason = RRC_REQ
Config Mask = 0x2
Num RB Logged = 0
Config Reason = 0
PDCP DRB Rel Mask = 0x00000000
RLC DRB Rel Mask= 0x00000000
PDCP SRB Rel mask = 0x00
RLC SRB Rel Mask= 0x00
PDCP DRB Changed Mask = 0x00000000
RLC DRB Changed mask= 0x00000000
PDCP SRB Changed Mask = 0x00
RLC SRB Changed mask= 0x00","198
","  C6 00 4B B8 5D 3C 43 39 C9 97 F2 00 
 ", 05 00 00 00 00 02 00 00 00 00 00 0000 00 00 00 00 00 00 00 00 00 00 0000 00 00 00 00 00 00 00 00 00 00 0000 00 00 00 00 00 00 00 00 00 00 0000 00 00 00 00 00 00 00 00 00 00 0000 00 00 00 00 00 00 00 00 00 00 0000 00 00 00 00 00 00 00 00 00 00 0000 00 00 00 00 01 00 00 AD CD FB CDBE 00 EE 0E AE F0 EE DA AD ED DF ED01 00 45 09 A8 F4 6E 07 F4 08 2B 9585 5A 0D 13 57 A6 00 00 00 00 00 0000 00 00 00 00 00 00 00 00 00 00 0000 00 00 00 00 00 00 00 00 00 00 0000 00 00 00 00 00 00 00 00 00 00 0000 00 00 00 00 00 00 00 00 00 00 0000 00 00 00 00 00 
